Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/1           void std::_Rb_tree<intKey, std::pair<intKey const, std::complex<double> >, std::_Select1st<std::pair<intKey const, std::complex<double> > >, std::less<intKey>, std::allocator<std::pair<intKey const, std::complex<double> > > >::_M_assign_unique<std::pair<intKey const, std::complex<double> > const*>(std::pair<intKey const, std::complex<double> > const*, std::pair<intKey const, std::complex<double> > const*) [196]
                0.00    0.00       1/3           amplitude::getkParameters() [170]
-----------------------------------------------
                0.00    0.00       1/1           filereader::ConstructBareAmps() [35]
[194]    0.0    0.00    0.00       1         void std::vector<amplitude, std::allocator<amplitude> >::_M_realloc_insert<amplitude const&>(__gnu_cxx::__normal_iterator<amplitude*, std::vector<amplitude, std::allocator<amplitude> > >, amplitude const&) [194]
                0.00    0.00       1/29          amplitude::amplitude(amplitude const&) [133]
-----------------------------------------------
                0.00    0.00       1/1           filereader::ConstructBareAmps() [35]
[195]    0.0    0.00    0.00       1         std::vector<amplitude, std::allocator<amplitude> >::vector(std::vector<amplitude, std::allocator<amplitude> > const&) [195]
                0.00    0.00       1/29          amplitude::amplitude(amplitude const&) [133]
-----------------------------------------------
                0.00    0.00       1/1           amplitude::amplitude(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double, double, double, std::vector<channel, std::allocator<channel> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [193]
[196]    0.0    0.00    0.00       1         void std::_Rb_tree<intKey, std::pair<intKey const, std::complex<double> >, std::_Select1st<std::pair<intKey const, std::complex<double> > >, std::less<intKey>, std::allocator<std::pair<intKey const, std::complex<double> > > >::_M_assign_unique<std::pair<intKey const, std::complex<double> > const*>(std::pair<intKey const, std::complex<double> > const*, std::pair<intKey const, std::complex<double> > const*) [196]
-----------------------------------------------
                0.00    0.00       1/1           amplitude::calcIntegrals(std::vector<std::complex<double>, std::allocator<std::complex<double> > >, int, int) [191]
[197]    0.0    0.00    0.00       1         channel* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<channel const*, std::vector<channel, std::allocator<channel> > >, channel*>(__gnu_cxx::__normal_iterator<channel const*, std::vector<channel, std::allocator<channel> > >, __gnu_cxx::__normal_iterator<channel const*, std::vector<channel, std::allocator<channel> > >, channel*) [197]
-----------------------------------------------
                0.00    0.00       1/1           filereader::getObs() [164]
[198]    0.0    0.00    0.00       1         expchan* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<expchan const*, std::vector<expchan, std::allocator<expchan> > >, expchan*>(__gnu_cxx::__normal_iterator<expchan const*, std::vector<expchan, std::allocator<expchan> > >, __gnu_cxx::__normal_iterator<expchan const*, std::vector<expchan, std::allocator<expchan> > >, expchan*) [198]
                0.00    0.00       6/291624      channel::addCoupling(double, double) [61]
                0.00    0.00       6/737         std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [79]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2024 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [14] filereader::SetZeroCmd() [148] channel::getChebySteps() [89] void std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > >::_M_realloc_insert<std::__detail::_State<char> >(__gnu_cxx::__normal_iterator<std::__detail::_State<char>*, std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > > >, std::__detail::_State<char>&&)
  [43] filereader::getFitFlag() [149] channel::getChebyCoeffs() [158] void std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_realloc_insert<std::vector<double, std::allocator<double> > const&>(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> > const&)
  [44] filereader::readFitReg(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [166] channel::setChebyCoeffs(int, double, std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >) [184] void std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_realloc_insert<std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> >&&)
  [15] filereader::SetKmatList() [135] channel::getCouplingSteps() [110] void std::vector<std::pair<char, char>, std::allocator<std::pair<char, char> > >::_M_realloc_insert<std::pair<char, char> >(__gnu_cxx::__normal_iterator<std::pair<char, char>*, std::vector<std::pair<char, char>, std::allocator<std::pair<char, char> > > >, std::pair<char, char>&&)
  [45] filereader::getPlotFlag() [156] channel::getS0()  [129] void std::vector<std::pair<long, std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >, std::allocator<std::pair<long, std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > > > >::_M_realloc_insert<long&, std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > const&>(__gnu_cxx::__normal_iterator<std::pair<long, std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >*, std::vector<std::pair<long, std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >, std::allocator<std::pair<long, std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > > > > >, long&, std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > const&)
